question,answer,Declarative_Text
"Right. And, to be clear, you have used the term recipe, I use the term ingredients. I am not talking about the secret formula and how it is put together or how much there is of this, that or the other, I am talking about just the simple fact of what is in the cigarettes, period, that is not something you would expect Mr. Danielson to have known during his lifetime; correct?",
"Whatever the reasons, that is not -31-.- b 0 / t-i i~i b ' s 's something you would expect him to have known?",I think I would have to assume he wouldn't know.
"Have you ever reviewed Requests for Admission or Responses to Requests for Admission in any case, to your recollection?",I have helped legal counsel with some topics --
And the answer is yes?,Yes.
"Okay. I want to look over at number 20, it is at page 12, there is a request made that Philip Morris USA Inc. admit the following: That Philip Morris has never publicly revealed all of the additives and ingredients it placed in Marlboro cigarettes for any of the years 1967 through 1983. There is a lengthy response. The substance that interests me will be found on the next page where it says it, meaning Philip Morris, has never been required to disclose the highly confidential specifications and formulas for its commercial cigarettes and, therefore, has not disclosed this information. That is consistent with what you just told me; correct?",Yes.
"And the next request asks PM to admit that Philip Morris has never revealed to any governmental agency or entity all of the additives and ingredients it placed in Marlboro cigarettes for any of the years 1967 to 1983. Following some objections, ultimately, it states Philip Morris USA denies this request. What is your understanding of either the time and/or the circumstances under which Philip Morris revealed to any governmental agency or entity all of the additives and ingredients it placed in Marlboro between the years '67 and '83?",I personally do not know of any disclosure to governmental agencies in this time frame. I certainly realize there were disclosures made in 1986. I just don't know of any during this time frame.
Is it your understanding that the disclosures in '86 disclosed all additives and ingredients in Marlboro cigarettes?,It disclosed all the ingredients we use in the production of our cigarettes.
"Including processing aids, filter additives, paper additives?","That's a good question. I am not sure. I can't recall. I certainly know it was ingredients as far as flavors. I do believe there were humectants on that list. The other categories, I just don't remember."
"Do you know why Philip Morris adds or added levulinic acid to its cigarettes, Marlboro cigarettes specifically, between '67 and '94?","You know, I know we took it out in '94. I have seen information on levulinic acid before. Why it was there as part of a formula, I couldn't tell you, I just don't know the genesis of why it was used, but it certainly -- from what I have seen in '94, '93, I think that's the right time frame when we took it out, it really didn't do anything, it didn't add or subtract anything."
How do you make that determination whether it adds or subtracts something?,"We do that a lot, if you have got a cigarette with ten ingredients, it is really pretty simple, you take out one ingredient and you sensorially evaluate it. Our panels can usually pick up when something is in and when something is out, and in this case, what I understand is when this was taken out, there was no effect, it didn't change the flavor, the taste or aroma of the cigarette."
What about when it went in?,"I have not seen anything as to why it went in and what it was supposed to contribute, whatever its origin was."
Do you know when it went in originally in Marlboro specifically?,No.
Do you know the decade?,No.
How do you know that it came out in '94 or '93 possibly?,"Levulinic acid is a topic that appears or comes up every now and then, so it is one of those topics I am somewhat familiar with."
"Has Philip Morris ever studied whether levulinic acid enhances nicotine binding in the brain, of any organism?","No. No. I do believe that levulinic acid, it was speculated at the right levels to help, I think some of the patents talk about smoothing the smoker, but you have to put it on there at a pretty high level. I think acids have been used traditionally in the past in roll-your-own tobaccos, but typically they're more hot in the way they smoke. Okay. So that's kind of the genesis of things like levulinic acid, but it appears we didn't use it at a level that had any impact, thus taken out, and we do that on occasion."
"Right. To my question, I think you answered it before you continued, to your understanding, you have never seen any indication within Philip Morris USA or Altria Client Services that Philip Morris or anyone on its behalf has ever studied whether addition of levulinic acid to cigarettes might enhance nicotine binding in the brain?","No, I have never seen those studies, I don't even know if they were done."
"Same question, let me broaden it to having any impact whatsoever on the potential addictiveness of cigarettes or smoking?","No, I have never seen anything published on that that I can recall."
Does PM use levulinic acid in any of its commercial cigarettes today?,No.
"Is that a policy against using it or just, for whatever reason, it is not in it?","You know, we don't have policies against using ingredients. I would say we have science to defend that it doesn't, as we were talking about before the break, whether it changes, increases the toxicity of burned tobacco, I would say that's kind of our policy drive there, that's our principal way, whether we use ingredients or not and the levels at which we use them."
"But those toxicity tests would be, for example, determine whether addition of a particular ingredient enhanced the addictiveness of a given brand of cigarettes, would they?","Not -- Again, you are asking me a little bit deeper than I am really trained to respond I think as far as my education, experience, but usually the toxicology tests do not go, to my knowledge, into addiction potential."
"So, for example, you mentioned that sugars that are added to cigarettes, and I wanted to ask another question around that first, is there any other additive or ingredient outside of tobacco -- and I am sticking with additives actually -- in cigarettes that is greater by weight than sugars in Philip Morris cigarettes?","Well, it is going to depend on the cigarette, okay, but you are certainly going to -- I mean -- water is probably going to carry the most weight in any cigarette. Menthol will carry a weight higher than sugar. But then I would say maybe sugars and cocoa and licorice would fall at a comparable level. Glycerin may be higher, humectants, than sugar."
"If you were testing, Philip Morris, for example, the toxicology of any given sugar compound, let me ask you, first of all, do you test that or do you test the byproducts of the burning, the acetaldehydes, for example?","Okay. So, if you will, we really go through a multi-step weight of evidence evaluation. Basically, you start by looking at the literature, what is known about the neat ingredient, let's use sugar for this example."
Is that done in product integrity?,Yes.
Who is the head of that?,James Dillard runs that organization.
"When you pyrolyze sugar, you get acetaldehyde; correct?","You can, at the right temperatures, that's correct."
"Which i s a c a r c i n o g e n . I f you d o n ' t know, that's fine. I am not going to ask you to admit if you are not sure.","You know, I don't remember. I know it is -- I'll call it a harmful potential, harmful constituent of smoke, but is it a carcinogen, I am sorry, I don't recall."
"And the biological testing, whether in vitro or in vivo, would not reveal, for example, if acetaldehydes that are a result of pyrolyzing sugar enhance the addictiveness of cigarettes; correct? They're only testing for acute toxicity; right?","The toxicological tests, the battery of tests that our toxicologists use look at acute effects, you are correct, but they also have to model, I think, through the chronic effects, so you are looking at dose response over a period of time, so you are also looking at this weight of evidence of the addition of an ingredient versus the non-addition of an ingredient, and that's how they weigh their decisions on these types of things. We -- it goes back to what we discussed earlier, addiction potential. We don't measure that and it is not part of our toxicological tests."
"Okay. Given the, I think, acknowledged potential that acetaldehyde may enhance the addictiveness of nicotine and/or cigarettes, smoking, I take it Philip Morris has not done anything in its own right, or Altria Client Services on its behalf, to make that determination one way or the other?","You know, I know we have looked at acetaldehyde and its effect on nicotine. Okay. There are studies that are published that look at different types of ingredients and determine do -- I will paraphrase the titles, but do ingredients contribute to the addictiveness of cigarettes and, you know, I haven't seen a study that says yes, this ingredient contributes or increases the addictiveness. I don't know of any real standard though that says cigarette A is more addictive than cigarette B. As I said earlier, cigarettes are addictive. The degree of addiction, from my understanding, is based on the individual, not the science of different cigarettes."
"When you talked about Philip Morris work in this area, were you thinking about the work from DeNoble and Mele back in the '80s or something more recent?",Okay. I have talked about a lot of studies.
"You just said specifically that Philip Morris, and I am paraphrasing, had -- you have seen studies, and I thought you said including work at Philip Morris around the question of acetaldehyde reinforcing nicotine.",Okay. If I looked at -- May I look at the reference list?
Sure.,"Then I can give you a little bit of a snapshot of that. I mean you have got documents that talk about the Evaluation of Sucrose for Use as a Cigarette Ingredient, so that's the full blown toxicological assessment."
"What is the date on that, do you know, or a reference on your list?","The date, I will give you the kind of the Julian date I think they call it, 20011003, page 9, very last item."
All right.,And I am trying to think if -- There was work that was done by the likes of Jeffrey Seeman and others around acetaldehyde.
"Yes, I am familiar with that.",Okay. So they're in there. I don't want to take your time finding them.
Did you include DeNoble's work on here?,"No, I don't think I have got DeNoble's work."
Are you familiar with that at all?,Somewhat. Somewhat.
"I asked you about Bill Farone or I mentioned his name a few minutes ago. Are you familiar with Dr. Farone, who he is?","I am familiar in the context of he sometimes testifies against us. I never knew Bill Farone, he had left the company before I got there."
Have you ever read or viewed any of his testimony?,Yes.
In the context of rebutting it or for what purpose?,
"I don't want to know anything that a lawyer has told you. If I ask you a purpose in reviewing Dr. Farone*s testimony, until your lawyer tells me a lawyer told you to do it, I don't care who told you to do it, and I am not trying to pry into what a lawyer told you or not.",Okay.
"The privilege does not protect acts, it protects communications.",
"I would rather not go there, I just want to know why you reviewed Dr. Farone's testimony, and if you can answer that question, we will move on. If the answer is well, some lawyer told you to do it, therefore, you can't answer, then we are going to have an argument for a court.",Okay. I have reviewed Dr. Farone's testimony for litigation.
"And do you know what testimony of Dr. Farone's you reviewed, what case it was in, for example?","I think I remember, and it is -- Do you need the case?"
"Oh, is it on here?","Yes. One of the cases. I will say it again, and I will preface this, I think, I think, I think it was associated with what I consider a West Virginia case."
Right.,"Number 17 on page 17, I believe that was what it was."
So that I am guessing -- Was it deposition or trial testimony or both that you reviewed?,Deposition.
And -- Okay. So was that deposition taken by defense cigarette industry lawyers of Dr. Farone?,I believe so.
"Okay. Does the name -- now I have lost his name. What is Ken's last name? McClain, Ken McClain, does that ring a bell at all?","Ken McClain was the plaintiff in that case, yes."
Right. And does that help you remember whether it was the West Virginia case?,I believe it was. I -- I won't go any stronger than that. Sorry. I can't.
"Is that the only occasion, to your recollection, on which you have reviewed Dr. Farone's testimony?","To my recollection, yes."
"Okay. Now, you told me about Jeff Seeman's testimony or work and the Evaluation of Sucrose for Use as a Cigarette Ingredient, and we mentioned DeNoble, we mentioned Farone. Is there anything else that you have read around the issue of Philip Morris work or that you are familiar with around the issue of Philip Morris work on whether acetaldehyde reinforces the addictiveness of nicotine?","No, those are the studies that come to mind sitting here right now. As I said, there is other literature outside of Philip Morris, outside of Philip Morris USA or Altria Client Services that has looked at do ingredients contribute to the addictiveness of cigarettes. Sitting here, I don't know if, A, is it on my reliance list, I don't know, and I can't recall the author either."
And it doesn't sound like something you will be talking about in this trial --,I am just trying to answer your questions.
"I appreciate it. I want to go back. I am going to talk to you about nicotine and addiction, and I understand we are on the edges at times, but I would like your opinion.",
"Throughout the -- whatever period of time you have studied in preparing to testify for Philip Morris, the Federal Government has never told Philip Morris that it had to include any ingredient in a cigarette; correct?",That it had to include? No.
"And throughout that same period of time, the Federal Government has never told Philip Morris anything it could not put in its cigarettes other than controlled substances; correct?","As far as ingredients, I mean that certainly was the charge that Congress gave the DHHS, but they have never told us to remove anything. Does that make sense?"
"It does, and I am talking about even before then. The Federal Government never came to Philip Morris and said you are not allowed to put A, B or C in your cigarettes unless it happened to be a controlled substance forbidden by law otherwise; correct?","Yes, I would assume forbidden substances, we don't use, obviously, we don't. I don't know of any circumstance where they have told us to stop using something, ever."
Or forbid you to use something --,Or forbid.
"-- in the first place? Has PM kept or anyone on its behalf, to your knowledge, kept a list of all ingredients used at every point in time in Marlboro cigarettes?","No. Well, let me be really clear. I couldn't -- I don't have a list as a file. Do we have our recipes? I think we have most of them over the years we have been making cigarettes in one way, shape or form."
"Well, so let me ask it this way: Is there any way, putting aside any resource limitations, is there any way to know every ingredient that was used in Marlboro cigarettes, ingredients and additives, between 1966 and 1994?","I am going to have to say no, I don't think we can get a hundred percent, and I will tell you why, is we may be able to go back and look at a 1954 or whatever Marlboro recipe and we will be able to see the ingredients that we have added, in this example, Mr. Schultz, I will use ingredients as flavors added to tobacco, but we have also bought what I call precompounded flavors. Okay. So precompounded flavors are systems, mixtures, if you will, made by flavor houses, professional flavor houses. Even today, me, as the head of cigarette product development, if I use a precompounded flavor, I or my team does not know what is in them because the flavor house preserves their proprietary trade secret. Flavors don't get covered in patents, they get protected by trade secret, right, so I do not know what is in there. Now, our product integrity group has to know, we have a contract with the flavor houses so they can do the appropriate toxicological assessment, and they will tell me that yes, at the level you intend to use it, it is okay or no, but they will not tell me why no, they will tell the flavor house, but they will not tell me, so we have a contractual agreement with flavor houses. Now, I know that as a present state. Okay. Going back to 1954, '60, I don't know what the communication or rather the contract was and is it even traceable, assuming that flavor house is still in business, if that makes sense to you."
"Right. A couple of questions around that. Number one, would that be the only limitation that you are aware of in terms of -- if we put that aside, you could otherwise know; is that right?",So that was the ingredients added to flavor.
Right.,"Now, if you want to talk about ingredients in all materials, you are going to have the same type of conversation, okay, because we have not always had in place what we have today, in 1950s, as an example, so, again, when we put paper around a cigarette, I generally know what it is made of, but I don't know what is used in the production of that paper. Again, that's kind of a trade secret associated with that paper manufacturer. Our product integrity group does, and so the same would apply to ingredients, okay, general ingredients, pieces used in making a cigarette. That is going to be a limiting step of getting a hundred percent of the information necessary."
How about the same question with respect to ingredients and additives that Philip Morris itself put in the cigarettes?,"Assuming we've preserved all the recipes over the years, if they're available in boxes, a lot of them are in paper, secured in boxes somewhere in our locked storage, if that can all be brought back together, obviously today, the last decade plus, we keep it electronically, but, obviously, in the '50s, it is still in paper form and different formats, different names for flavors, that it would take a lot of effort to cobble things together."
"But I guess that's really the core of my question, it is feasible to do it, I take it, although there are resource issues involved?","There are resource issues, and I am not going to sit here and guarantee I can do it at a hundred percent accuracy."
Right.,There i s g o i n g t o be gaps i n i t and tremendous r e s o u r c e i s s u e s a c t u a l l y .
"Sure. And you, as I understand it, you are not aware of any limitation along the lines of wholesale document destruction of previous recipes or formulas; correct?","No, I wouldn't call it wholesale destruction. I mean we have certainly had records retention practices for many years. Okay. I have always -- I have never struggled to find recipes. I haven't looked for everything, of course, but if there are brands that we no longer produce, I don't know if we kept those recipes type of thing, I just don't know. That's a good question."
How long have you had a product integrity group as such?,"I think we are talking about the '80s as a functional unit. I mean we have always looked at ingredients but, to my knowledge, the product integrity group is about the '80s."
"And you say you have always looked at ingredients. That was my next question. How long, to your understanding, has Philip Morris done toxicological assessments of additives and ingredients?","Throughout the years, obviously, different levels of sophistication have been applied, okay. Obviously, as assays are more effective, test methods are more effective, I have seen information, certainly from the early '80s and the '70s of ingredients that have been looked at as well as taken out of the products, so I have seen studies on those types of things."
"A good segue, are you aware of any ingredients or additives that were discontinued in anticipation of the requirement for disclosure to the Federal Government?",And you are specifically talking about 1986?
Yes.,Okay.
Or in the time period leading up to it?,Leading up to 198 6?
Correct.,No. I mean I don't know of any ingredient or ingredients that were taken out because of that disclosure.
"In 1986, that was an industry-wide list not specific to Philip Morris; correct?","I think that's right, yes."
"And that was not something Philip Morris did voluntarily, it was required by the -- by Federal law; right?",Yes.
Did not identify ingredients by brand?,No.
Did not list amounts of ingredients?,"I don't think -- no, we didn't, and I am not sure it was required."
"No, that's right.",All right. Just testing my memory here.
The list could not be publicly disclosed; right?,That's my understanding.
PM didn't voluntarily release it to the public?,No.
"Did not contain every ingredient ever used in your cigarettes, only the ones that were in use at the time the disclosure was made; correct?","That's correct, and we are talking about 198 6 now."
"Yes, sir. And, of course, the companies had advance notice that that list would be required; correct?",I guess. I don't know.
"In other words, no one from the Federal Government came knocking at the door and said show us all of your ingredients?","Bills pass through the Federal Government at quite a slow rate, so I have got to assume some things were known."
"And you have seen -- I mean it sounds like you have studied the question. I have seen documents, I am sure you have too, around the issue of ingredients prior to and in anticipation of this disclosure; right?","I have seen some documents prior to '86, but I haven't seen anything that said hey, get this out type of thing."
Right.,I think we were doing that as a practice prior to any notion of this being a requirement to disclosure.
"Are you aware of any ingredient that -- and I will stick with Mr. Danielson's case, between the mid '60s and the 1990s that Philip Morris took out of Marlboro cigarettes, ingredient or additive, because of a concern over health?","I may have the wrong timing, but I will give you an example that comes to mind. Urea was an ingredient that we used in our cigarettes, and it wasn't a factual this is a problem as much as it was it was a perceived problem, so we have actually taken out ingredients over the years and continue to do so, if there is a perceived problem. Okay. Does that make sense?"
"Right, meaning a perceived problem in the sense of like PR wise or --","There is some science -- I will give you a perfect -- urea is a good example. I heard a train. Urea is a good example in that under pyrolysis produces ammonia. Okay. I am assuming you are somewhat familiar with ammonia and its perceived role in cigarette smoke. Okay. So did we need urea in the product or can we achieve the same type of taste in other ways, so that was one of those ingredients that was taken out. Now, the perception of urea is somewhat negative."
"Right, because you are using all kinds of ammonia compounds besides urea.","That's right, so do we need urea in the product, so it was kind of a combination of things. So there wasn't a scientific data point that says this is bad as much as it was this is the perception of it."
Who knew that you were using it whose perception you were concerned about?,"I don't know by name or by function or entity who was really concerned about it, but it was taken out in the '90s at some point, after we had disclosed publicly, you know, that list in '94."
"That makes sense. So back to my question, Marlboro specifically, from the mid '60s to the mid '90s, let's say 1966 to 1995, are you aware of any specific additive or ingredient that was discontinued by Philip Morris during that time period due to a concern over human health?","Again, urea is a good example of potential, but it wasn't. Does that make sense?"
Okay. We have got urea. Are there any others?,"Coumarin has been used in cigarettes for many years and that was taken out at some point, I want to say in the '7 0s for, again, its perception of what it is."
Who knew you were using coumarin in your cigarettes in the 1970s?,That's a good question. I don't know.
"You weren't revealing that fact to anyone outside of Philip Morris, were you?","No, so I have got to assume at that point it was Philip Morris's pre-product integrity looking at this, and potentially it was known that coumarin was being used. I would dare say the things that -- there are ingredients that have been used over the years that contain, natural ingredients, that may contain structures similar to coumarin, I think tonka bean was an example, that has been known for years it has been used in cigarettes, so I just don't know enough of the history to say why did coumarin become a problem, but it was something that we took out."
"And it is your understanding coumarin was discontinued in Marlboros in the mid '70s, ball park?","I think that's right. I think that's right, mid to late '70s."
"And it is your understanding it was not over a specific concern for human health that it was removed, it was removed as a matter of perception, perceived potential harm?","That is my understanding. I mean I have certainly seen confusion of coumarin versus Coumadin, okay, but, you know, could this thing pyrolyze differently, it wasn't known, but hey, look, let's take it out. 23 Q Right. FDA banned coumarin in o r i g i n a l l y ."
Coumarin as a food additive in 1954.,I don't know that as a fact.
"Okay. You have got urea in the mid '90s and coumarin in the mid '70s. Same question, any other ingredients or additives that you are aware of that were discontinued over concerns regarding human health?",Not in that time frame that I can recall right now.
"In the same time frame , are there any additives or ingredients that Philip Morris used in Marlboro cigarettes that it thought were in any way health protective or, in other words, reduced the inherent or potential harms of cigarette smoking?","As far as flavors that we used, I would say no, that wasn't the intent. There has been studies that have been done that said hey, look, these things may reduce the biological activity after the fact type of thing, so, for example, glycerin takes up weight, contributes to smoke volume, dilutes the smoke, but it wasn't the intent to use glycerin as a diluent of smoke, it was the intent to use glycerin as a humectant of tobacco."
Right.,"Okay. So maybe there was some speculation, and I call it after the fact. We have added -- and that's true for something like triacetin added to the filter traditionally, kind of after, realized that it changed the makeup of smoke, took down things in smoke that were perceived as harmful, potentially harmful, so there have been those types of ingredient utility, but I wouldn't say there is any flavors that are added with the intent of health benefit, I think that's how you phrased it."
"Do you know whether Marlboro cigarettes, during that same time frame, mid '60s to mid '90s, when Lamar Danielson smoked them, were safer than any other cigarette on the market, first of all, by virtue of the fact that they had a filter on them?","It is certainly my opinion that cigarettes with filters, the science shows a reduction in risk compared to cigarettes without filters. Okay. There is a lot of science in there, so if you use that as a premise, then I would have to say relative to non-filters, I would assume the risk was a little bit lower."
Are you familiar with work indicating that ventilated cigarettes have a higher mutagenicity than non-ventilated cigarettes?,"I have read that. I have also seen different ways of looking at that, so I believe the ventilation all in all is a good thing in reducing the amount of smoke people take in."
And y'all are selling -- Philip Morris is selling ventilated cigarettes today; correct?,We are.
"We had urea, coumarin. Are there any others on the list, back to that question?","During that time frame, I can't think of anything, sitting here right now. Those are the two that come to mind."
Have you ever seen any document that explains the basis for PM's decision to discontinue coumarin in the use in Marlboro or any other brand?,"Not -- I have seen hey, we are going to take it out type documents, but I haven't really found, if you will, the rationale for it, I haven't seen it, I haven't really looked, to be quite honest."
"The first time Philip Morris -- well, I will stick with Philip Morris, published to the American public a list of ingredients in its cigarettes was 1994; correct?","That was the first time we published a list of ingredients we used, yes."
"And that, again, did not list by manufacturer or by brand; correct?","That's correct, yes."
"Did not identify every ingredient or additive ever used, only those currently in use at the time the list was made public; right?","I believe that was the criteria, yes."
Did not list amounts of ingredients?,Correct.
"Did not include paper and filter additives, or did it?","Some of those are additives in filters and paper, they have things like triacetin was on that list, but I don't believe everything in a cigarette was shown as an ingredient, I think it was specific ingredients added to tobacco."
Do you know if DAP was on the list?,"Yes, it was."
Has Philip Morris historically used additives to paper or filters that affect the delivery of nicotine to smokers?,Say that again.
Has PM historically used additives in filters or paper that affect the delivery of nicotine to smokers?,"W e l l , y e s , by t h e - - y e s . I mean we t a l k e d a b o u t t r i a c e t i n . Okay. S p e c i f i c t o n i c o t i n e , not necessarily, it changes smoke."
Just as part of a general reduction?,"But it is part of the general reduction, which reduces nicotine."
And is that the only circumstance under which you are aware of the use of additives to paper or filters by Philip Morris that affected the delivery of nicotine was by virtue of this general reduction?,"In cigarettes we sold, that's true."
So none --,There was a reduction.
-- that would enhance delivery of nicotine?,Correct.
None that would enhance bioavailability of nicotine?,"No, I have never seen that in commercial cigarettes."
"Terry, Mr. Sexton mentioned that there would probably be, even with the FDA limited testimony in the case, some discussion of the Philip Morris website. I would like to take a look at a page from the Philip Morris website and ask you about it. NOTE: 1-page document described as from Philip Morris website entitled Smoking & Health Issues - Philip Morris USA was marked as Jupe Exhibit No. 6.",
"I have marked it as Exhibit 6. This says Smoking and Health Issues - Philip Morris USA, and you have actually testified in the past on this particular content on the PM web page, correct, at trial?","Yes, I have."
"It indicates Philip Morris USA supports a single, consistent public health message on the role of cigarette smoking in the development of disease in smokers. And that continues to be Philip Morris's position today; correct?",Where are you reading?
"In the very first paragraph, the last sentence of the first full paragraph.","Thank you. Okay. Yes, that's part of our website."
And that's part of your -- the company's official position today?,Absolutely. NOTE: 7-page document described as testimony from Hallgren case was marked as Jupe Exhibit No. 7.
I am going to hand you testimony from the Hallgren case that I have marked as Exhibit 7. If you look at over at page 35 -- excuse me -- 3583.,3583.
"Yes, sir. Starting at line 3 -- Actually, we can go above that, to 3582, line 21, there is a question asked of you by a Philip Morris attorney: And so does Philip Morris today support a consistent public health message on issues concerning smoking and health and addiction? Your answer: Absolutely, and that's the messages we support here. That is consistent with what we just talked about on the website; correct? We are talking about the same subject matter there.","Yes, we are."
"And it continues: And why does Philip Morris believe that's important? Your answer: I think it's very important for smokers, nonsmokers even, to be -- having a single message, a message that's clearly stated, that message should be from one source, and that message should be from the public health community so there's no confusion whatsoever for people who smoke and the decisions they make in smoking. And you stand by that testimony today?","Yes. I believe a single voice is our position, and that is what I was trying to convey."
"And there should not be, I take it from that statement and the rationale contained in it, a competing message from the cigarette industry that is at odds with the public health message; correct?","I would say that there should not be a message that is different than the public health, because a lot of these messages, or excuse me, better stated, a lot of these topics are very laden in the science, as we discussed earlier today, and we know that the public, obviously, is not as educated in the science as people like us, so a single message coming from the public health, we support that message that people shouldn't smoke."
"And specifically, there should be no competing message from the industry because that has the potential to create confusion among smokers for people who smoke and the decisions they make in smoking; correct?","For some people, it may confuse, but, for some, it may not be listened to. Okay. So part of our position is to withdraw and have scientific debates in scientific forums."
Right.,"And so the message of the public health, even though we may not agree with their positions, we won't state that we disagree with their positions in a public forum."
Because that's the responsible thing to do as a cigarette manufacturer; correct?,"We certainly see that as an important part of us aligning with the public health community. If we are saying on one page we agree that smoking causes diseases but we are contesting some of their science as a small part of that message, we certainly don't want it to be confusing in any way, shape or form, so withdraw from that public debate is what this is saying."
And when did that become Philip Morris's position?,'99 is when I kind of chalk it up to.
"When you mention the public health community in that testimony, you are including the Surgeon General and I have seen references elsewhere to the CDC, FDA and NIDA in your testimony; correct? Would you consider those all part of the public health community?","I would consider them some components of the public health, WHO, as an example, NCI, so -- and really those government or nongovernment entities that are charged with position and policy on health for the population."
Including the Surgeon General's office?,"As I said, yes."
"I am going to mark as number 8 -- we talked a little bit about this earlier, we will talk about it at trial. I want to ask you some questions about it today.","Okay. NOTE: Document entitled The Health Consequences of Smoking - 50 Years of Progress, 18 A Report of the Surgeon General, 2014, Page and Page 148 was marked as Jupe Exhibit No. 8."
"I am handing a copy to counsel. This is an excerpt from the 2014 Surgeon General's report. I want to find -- I won't preface it any further. I will just ask you if you will look over, 25 please, at page 109, and this is a 109 out of the Surgeon General's report. The first sentence under toxicokinetics and acute toxicity of nicotine states Nicotine is the major chemical component responsible for addiction in tobacco products. Is that a statement that Philip Morris agrees with?","We agree that that's the message the public should listen to, and that's what our position on our website says. If this is the message of the public health, then listen to it."
Right.,"Okay. Now, whether that is as scientifically factual as it can be, that is irrelevant, we will debate that in the science, all right, but that's the message the public should hear, that's what we agree with."
Would that also be true in the courtroom?,I don't know if -- I don't know. That's a very different question of law versus public. I don't consider a courtroom public.
No -- And maybe I wasn't being fair in the way I phrased the question. You testify in trials on behalf of Philip Morris.,Uh-huh.
And my q u e s t i o n i s do you come and b r i n g to the courtroom for jurors a different message about the smoking and health question than Philip Morris gives to the public when they're outside of that courtroom?,"No. I mean let me be really clear. Okay. I mean we have the website here. Okay. Smoking causes diseases, lung cancer and other diseases, we agree with that, that's our position. Public should be listening and getting direction from the public health including the Surgeon General and making their decision whether they smoke or don't smoke, we don't disagree with that. All right. Maybe I may disagree with some of the science, which I do, in my opinions, I agree -- excuse me -- I disagree with some of the science. Okay. And that's perfectly natural, and that's what scientists are supposed to be doing. Okay. But I will tell you what I will tell you in a courtroom is this is the message that we want the public to hear and make decisions against, and that's the messages of the public health."
"I will tell you what I will ask you in the courtroom, which is and isn't it fair for the jury in the Danielson case to use exactly the same information from exactly the same sources for exactly the same purpose?",Okay. You are asking me to make a legal decision that a jury needs to be making. I am not comfortable in responding to that question.
"I am asking you whether Philip Morris's position changes once you are in the witness chair versus the position that it takes in public, or should the jury consider the same information from Philip Morris's perspective, not its lawyers and not what the law says, from Philip Morris's perspective, should a jury consider the same information that Philip Morris tells the world on its website they should consider?","I don't know how to answer that question. I mean -- But I think I have already answered it the best way I can, Mr. Schultz."
Okay.,"These are our positions, these are the positions of the public health, we agree on a lot of the fundamental positions. Do we disagree on some of the science? Yes. Do we disagree on some of their policies? Yes, we don't believe that there should be a prohibition on smoking. We think it is an adult practice, an adult should be allowed to make a decision whether they want to smoke or not, okay, and so we disagree on some fundamental levels, don't get me wrong. Do we disagree on some of the science? Yes."
Is it your understanding the Surgeon General seeks to prohibit smoking?,"Yes. I think they made that pretty clear in this report. I mean they call it -- it is the last kind of conclusionary chapter, if you will, the end game strategies, something like that the Surgeon General espoused."
"Well, I mean Philip Morris, I trust, despite self interest, would agree objectively, from a public health standpoint, if people didn't smoke traditional combustion cigarettes, this nation would be much better off from a public health standpoint, would it not?","I t h i n k we a g r e e t h a t c i g a r e t t e smoking causes diseases, there is no question about that, okay, we agree. We do believe people are aware of the fact that smoking is not a healthy habit. Okay. So now, then it comes down to choice, does it not, of an individual, whether they want to smoke or not or want to try to quit or quit. All right. We think adults should have that choice. I want that choice. I am a smoker, I want that choice. I don't want to be dictated to as an individual, I don't want a prohibition on something I enjoy. All right. We don't believe that that's the right approach, so we disagree with that as a fundamental strategy. Okay."
"Take a look, if you would, at the page 14 148, it is the next page in the excerpt from the report.",Exhibit 8?
"Yes, sir. If you look over on the last paragraph, you will see, it is above that diagram, the last paragraph, third sentence, states however -- well, I should read the preceding sentence. Nicotine is addictive, but is not a direct chemical carcinogen. Now, that's a true and accurate statement, correct, that Philip Morris would agree with?",Can you give me a second?
Absolutely.,"It is a big report. Let me get some context for a second. Okay. Please, if you wouldn't mind asking your question again."
"Sure. Let me go back and read that. Nicotine is addictive, but it is not a direct chemical carcinogen. That is a true and accurate statement with which Philip Morris agrees; correct?","Yes, we don't believe, neither does IARC, that nicotine is a carcinogen."
"However, by creating and sustaining addiction, it, nicotine, leads to the prolonged exposure to tobacco smoke that increases cancer risk for smokers. That is a true and accurate statement with which Philip Morris agrees; correct?","Not necessarily. I mean maybe for some people, that may be true, but it assumes things that are not shown. Okay. And this is good example where we may disagree with the science and the conclusions of the science. Everybody who -- So it has got to kind of follow some logic here, doesn't it? So everybody who smokes is addicted, gets cancer? No. Do they have higher risk? Absolutely. Everybody who is not addicted, can they get cancer? Yes, or disease. So you got to have both conditions met, so you can be an addicted smoker or a nonaddicted smoker and you can either get disease or not get disease, so if you caveated some of these things a little bit clearer in the science, then we may agree with the sentence, but it has got to be caveated a little bit."
"Okay. So now that I understand Philip Morris's position on this particular question, let me ask you this. Take a thousand smokers, a thousand of them are heavily addicted to nicotine, a thousand of them are not addicted in any way, do you believe there is going to be the same disease rates in the addicted and non-addicted smokers, is it that random, is that what you are telling me?","Yes, I mean please don't interpret what I said as random."
"Well, strike the random and just answer the first part. What do you predict the disease rates would be between those two --","And now you are getting outside of who I am and what my expertise is. I have no way of predicting that, okay, in this hypothetical, I have no way. Okay. The fact is that we know that you don't have to have all of these criteria met to get disease, whether you are addicted or not addicted. Okay."
"Sure. So let me go at it a different way. I don't quibble with that, but I am trying to get to what it means, just as we did in the role of nicotine.",Okay.
